,GameDay,GameID,TeamID,Team,OpponentID,Opponent,Location,WinOrLoss,MIN,PTS,FGM,FGA,3FM,3FA,FTM,FTA,REB,AST,STL,BLK,OREB,TO,PF
3185,12/9/2023,1246830,505,Canisius,473,Pittsburgh,V,L,196,71,26,49,9,24,10,10,24,14,3,1,3,14,15
3186,12/9/2023,1246882,256,Central Connecticut,275,Maine,V,L,194,56,20,55,3,14,13,20,30,11,6,1,6,10,18
3187,12/9/2023,1246882,275,Maine,256,Central Connecticut,H,W,195,69,23,51,5,14,18,26,36,13,8,4,6,10,19
3188,12/9/2023,1246908,455,Central Michigan,456,Creighton,V,L,195,64,29,73,2,19,4,4,22,6,6,2,7,5,14
3189,12/9/2023,1246908,456,Creighton,455,Central Michigan,H,W,196,109,41,63,15,31,12,14,36,28,2,2,6,9,5
3190,12/9/2023,1246958,236,Duke,489,Charlotte,H,W,195,80,24,48,10,18,22,28,34,15,7,2,8,9,14
3191,12/9/2023,1246958,489,Charlotte,236,Duke,V,L,195,56,21,52,4,20,10,16,24,9,4,6,7,11,19
3192,12/9/2023,1247037,252,Cincinnati,330,Xavier,V,L,196,79,32,74,5,23,10,16,38,15,4,7,13,11,21
3193,12/9/2023,1247037,330,Xavier,252,Cincinnati,H,W,196,84,27,65,8,17,22,26,37,20,7,3,9,8,19
3194,12/9/2023,1247117,232,Kent State,359,Cleveland State,H,W,196,83,31,56,5,14,16,27,42,16,6,2,15,19,18
3195,12/9/2023,1247117,359,Cleveland State,232,Kent State,V,L,196,77,31,66,8,23,7,18,25,10,12,2,11,10,24
3196,12/9/2023,1247143,420,Coastal Carolina,532,Wofford,H,L,195,80,29,63,9,24,13,16,33,11,3,4,10,8,17
3197,12/9/2023,1247167,391,Colgate,514,Vermont,V,W,197,77,30,56,8,15,9,12,28,8,4,2,7,8,12
3198,12/9/2023,1247167,514,Vermont,391,Colgate,H,L,196,71,27,54,8,25,9,11,25,13,5,3,5,9,13
3199,12/9/2023,1247225,320,Saint Mary`s,360,Colorado State,V,W,195,64,25,51,7,24,7,12,32,11,7,4,9,11,20
3200,12/9/2023,1247225,360,Colorado State,320,Saint Mary`s,H,L,195,61,18,49,5,18,20,23,25,12,6,3,8,11,16
3201,12/9/2023,1247302,378,George Washington,407,Coppin State,H,W,192,76,28,61,9,25,11,14,44,20,6,8,9,17,7
3202,12/9/2023,1247302,407,Coppin State,378,George Washington,V,L,197,45,20,77,2,22,3,4,33,8,9,6,14,9,12
3203,12/9/2023,1247367,290,Dartmouth,374,Marist,H,L,195,53,19,48,7,23,8,13,30,7,4,1,5,14,17
3204,12/9/2023,1247367,374,Marist,290,Dartmouth,V,W,195,63,22,50,10,28,9,13,31,14,4,5,2,11,18
3205,12/9/2023,1247384,257,Davidson,385,Miami (Ohio),H,W,192,79,30,62,5,24,14,14,41,12,8,2,12,8,13
3206,12/9/2023,1247384,385,Miami (Ohio),257,Davidson,V,L,194,61,19,51,9,28,14,16,22,13,4,0,3,11,16
3207,12/9/2023,1247411,259,Dayton,528,Troy,H,W,197,82,29,55,10,20,14,20,35,13,5,10,9,11,20
3208,12/9/2023,1247411,528,Troy,259,Dayton,V,L,195,70,24,60,11,28,11,14,27,16,7,5,9,11,20
3209,12/9/2023,1247437,363,DePaul,483,Louisville,H,W,196,75,25,49,8,23,17,24,30,17,5,7,2,16,17
3210,12/9/2023,1247437,483,Louisville,363,DePaul,V,L,197,68,25,63,5,19,13,18,29,12,9,3,8,10,21
3211,12/9/2023,1247485,492,Delaware State,556,Longwood,H,L,194,61,26,63,2,11,7,8,30,14,12,2,8,15,12
3212,12/9/2023,1247485,556,Longwood,492,Delaware State,V,W,196,62,24,53,8,17,6,11,32,16,7,1,8,23,12
3213,12/9/2023,1247585,393,Drexel,480,West Virginia,V,L,194,60,26,62,5,22,3,4,35,9,6,1,12,16,11
3214,12/9/2023,1247585,480,West Virginia,393,Drexel,H,W,196,66,28,58,7,17,3,5,28,17,6,5,9,12,10
3215,12/9/2023,1247654,303,South Carolina,506,East Carolina,V,W,195,68,21,48,9,26,17,24,31,13,2,4,5,9,17
3216,12/9/2023,1247654,506,East Carolina,303,South Carolina,H,L,196,62,21,53,5,17,15,23,29,8,6,2,6,7,18
3217,12/9/2023,1247837,434,Fairfield,542,Sacred Heart,V,W,195,67,20,50,8,20,19,22,34,12,6,2,7,15,15
3218,12/9/2023,1247837,542,Sacred Heart,434,Fairfield,H,L,195,57,19,54,5,21,14,18,26,11,10,5,7,12,17
3219,12/9/2023,1247913,261,Florida A&M,4000,ND1,H,W,193,108,44,72,9,18,11,12,46,27,3,1,10,13,20
3220,12/9/2023,1248044,523,Southeast Missouri State,550,Fort Wayne,V,L,196,80,30,59,6,21,14,18,32,11,2,2,6,16,25
3221,12/9/2023,1248044,550,Fort Wayne,523,Southeast Missouri State,H,W,195,89,28,52,7,14,26,41,28,14,8,2,6,9,15
3222,12/9/2023,1248066,265,Fresno State,386,Pacific,H,W,194,89,33,51,16,28,7,14,35,22,5,3,5,8,10
3223,12/9/2023,1248066,386,Pacific,265,Fresno State,V,L,193,56,22,58,7,25,5,12,18,6,4,1,6,7,10
3224,12/9/2023,1248088,226,Furman,4000,ND1,H,W,195,100,38,77,17,49,7,8,52,33,7,6,19,14,3
3225,12/9/2023,1248176,310,Syracuse,426,Georgetown,V,W,196,80,29,54,5,11,17,23,30,7,12,4,8,13,20
3226,12/9/2023,1248176,426,Georgetown,310,Syracuse,H,L,195,68,25,59,5,26,13,20,31,13,8,4,13,14,17
3227,12/9/2023,1248216,367,Georgia Southern,564,North Florida,V,L,194,56,22,58,9,27,3,11,36,10,7,6,8,17,18
3228,12/9/2023,1248216,564,North Florida,367,Georgia Southern,H,W,195,64,20,64,8,35,16,22,44,9,10,4,13,9,10
3229,12/9/2023,1248236,369,Georgia State,507,Mercer,V,L,195,60,24,55,5,16,7,9,23,10,7,3,6,5,11
3230,12/9/2023,1248236,507,Mercer,369,Georgia State,H,W,196,64,26,53,5,17,7,9,33,14,4,3,8,12,14
3231,12/9/2023,1248269,415,Washington,435,Gonzaga,H,W,194,78,25,55,7,20,21,25,32,11,3,6,7,18,13
3232,12/9/2023,1248269,435,Gonzaga,415,Washington,V,L,196,73,26,61,5,18,16,20,27,11,9,4,8,12,22
3233,12/9/2023,1248313,274,Liberty,579,Grand Canyon,H,L,194,64,24,63,6,25,10,16,32,12,6,2,13,8,19
3234,12/9/2023,1248313,579,Grand Canyon,274,Liberty,V,W,196,69,22,49,4,15,21,27,36,8,6,7,10,14,17
3235,12/9/2023,1248339,349,Green Bay,353,Western Illinois,H,L,195,59,21,60,7,36,10,13,26,6,7,1,13,5,15
3236,12/9/2023,1248339,353,Western Illinois,349,Green Bay,V,W,196,68,28,50,5,10,7,11,33,23,0,6,9,11,12
3237,12/9/2023,1248433,295,Saint Louis,380,Hofstra,H,W,197,71,24,53,13,29,10,15,28,14,5,2,8,12,13
3238,12/9/2023,1248433,380,Hofstra,295,Saint Louis,V,L,196,68,24,57,7,25,13,14,28,9,5,2,6,11,17
3239,12/9/2023,1248469,341,Houston,373,Jackson State,H,W,194,89,28,66,11,30,22,31,41,16,18,3,21,12,20
3240,12/9/2023,1248469,373,Jackson State,341,Houston,V,L,194,55,17,40,6,20,15,27,24,10,6,5,7,23,22
3241,12/9/2023,1248492,444,Texas,576,Houston Christian,H,W,196,77,32,69,6,21,7,12,35,17,13,6,9,9,8
3242,12/9/2023,1248492,576,Houston Christian,444,Texas,V,L,196,50,20,66,3,12,7,11,38,7,4,5,12,16,11
3243,12/9/2023,1248558,241,Idaho,11200,Utah Tech,V,W,196,63,20,53,10,30,13,15,30,15,7,3,8,8,14
3244,12/9/2023,1248558,11200,Utah Tech,241,Idaho,H,L,196,62,22,47,8,22,10,14,26,17,1,2,5,12,15
3245,12/9/2023,1248583,269,Idaho State,402,Southern Utah,V,L,196,74,31,54,5,14,7,12,28,11,4,2,7,18,17
3246,12/9/2023,1248583,402,Southern Utah,269,Idaho State,H,W,194,82,33,62,4,19,12,17,23,16,8,0,6,8,16
3247,12/9/2023,1248606,258,Illinois State,533,Norfolk State,H,L,194,58,16,51,5,27,21,29,36,10,8,3,12,13,20
3248,12/9/2023,1248606,533,Norfolk State,258,Illinois State,V,W,194,64,18,50,7,19,21,26,31,6,8,7,8,12,24
3249,12/9/2023,1248643,322,Northern Arizona,582,Incarnate Word,V,W,196,76,28,59,9,24,11,13,22,15,6,1,2,6,18
3250,12/9/2023,1248643,582,Incarnate Word,322,Northern Arizona,H,L,195,75,24,50,8,22,19,26,29,11,5,0,5,12,14
3251,12/9/2023,1248669,460,Indiana State,11203,Southern Indiana,H,W,196,98,35,71,14,36,14,16,46,27,6,2,11,10,14
3252,12/9/2023,1248669,11203,Southern Indiana,460,Indiana State,V,L,193,54,21,58,4,19,8,12,27,6,7,5,3,15,17
3253,12/9/2023,1248774,284,Old Dominion,375,James Madison,H,L,196,69,26,72,4,22,13,20,33,6,7,2,14,6,12
3254,12/9/2023,1248774,375,James Madison,284,Old Dominion,V,W,196,84,34,63,9,24,7,11,41,19,5,7,10,14,13
3255,12/9/2023,1248790,224,Kansas,437,Missouri,H,W,195,73,25,56,3,10,20,23,35,16,6,4,11,16,16
3256,12/9/2023,1248790,437,Missouri,224,Kansas,V,L,195,64,24,58,7,21,9,13,23,11,8,5,5,12,19
3257,12/9/2023,1248810,327,LSU,377,Kansas State,H,L,196,60,22,53,6,20,10,15,23,10,10,3,5,15,17
3258,12/9/2023,1248810,377,Kansas State,327,LSU,V,W,197,75,26,55,8,24,15,22,34,15,8,5,12,17,15
3259,12/9/2023,1248825,561,Kennesaw State,575,South Carolina Upstate,V,W,196,84,29,56,9,21,17,23,36,12,6,6,4,15,22
3260,12/9/2023,1248825,575,South Carolina Upstate,561,Kennesaw State,H,L,195,77,23,67,8,26,23,33,37,11,8,1,12,12,22
3261,12/9/2023,1248855,331,Penn,332,Kentucky,V,L,197,66,26,57,9,28,5,9,29,18,8,4,5,15,15
3262,12/9/2023,1248855,332,Kentucky,331,Penn,H,W,197,81,34,69,8,20,5,10,37,16,9,5,11,10,13
3263,12/9/2023,1248890,271,Lafayette,500,La Salle,H,L,196,51,20,57,6,22,5,5,37,9,6,6,7,15,11
3264,12/9/2023,1248890,500,La Salle,271,Lafayette,V,W,193,67,22,62,15,37,8,9,33,14,12,0,7,10,11
3265,12/9/2023,1248967,245,Lehigh,4000,ND1,H,W,194,88,36,74,10,32,6,10,54,24,8,1,12,9,11
3266,12/9/2023,1248996,87,Lindenwood,466,Missouri-Kansas City,H,L,196,67,20,51,5,16,22,29,26,8,8,2,9,12,22
3267,12/9/2023,1248996,466,Missouri-Kansas City,87,Lindenwood,V,W,194,72,21,49,14,28,16,25,34,15,3,3,10,14,24
3268,12/9/2023,1249090,266,Louisiana-Lafayette,273,Louisiana Tech,V,L,195,67,26,56,8,21,7,11,21,12,14,3,5,16,26
3269,12/9/2023,1249090,273,Louisiana Tech,266,Louisiana-Lafayette,H,W,197,72,21,49,6,19,24,37,38,12,9,3,16,19,16
3270,12/9/2023,1249159,418,Loyola Chicago,4000,ND1,H,W,191,115,43,73,16,35,13,19,44,33,11,5,14,9,20
3271,12/9/2023,1249173,329,Mount Saint Mary`s,379,Loyola Maryland,V,W,196,77,26,51,8,17,17,23,24,16,12,5,5,13,21
3272,12/9/2023,1249173,379,Loyola Maryland,329,Mount Saint Mary`s,H,L,196,64,22,48,5,15,15,20,29,12,7,4,8,20,20
3273,12/9/2023,1249183,300,Loyola Marymount,424,UNLV,V,W,196,78,27,61,7,17,17,24,37,12,3,5,11,9,15
3274,12/9/2023,1249183,424,UNLV,300,Loyola Marymount,H,L,195,75,30,63,7,18,8,12,27,15,6,7,5,9,18
3275,12/9/2023,1249255,237,Notre Dame,462,Marquette,V,L,194,59,19,52,9,35,12,15,28,10,12,1,10,14,13
3276,12/9/2023,1249255,462,Marquette,237,Notre Dame,H,W,194,78,29,56,8,24,12,13,31,20,7,0,7,14,16
3277,12/9/2023,1249271,422,Marshall,472,Ohio,V,W,197,74,26,53,8,18,14,26,35,9,10,7,4,15,14
3278,12/9/2023,1249271,472,Ohio,422,Marshall,H,L,195,69,25,69,6,26,13,15,39,10,6,5,11,13,19
3279,12/9/2023,1249285,356,Maryland-Baltimore County,361,Towson,H,L,193,73,28,56,6,21,11,13,18,12,7,3,2,9,12
3280,12/9/2023,1249285,361,Towson,356,Maryland-Baltimore County,V,W,195,89,35,67,11,26,8,13,37,14,7,3,13,10,13
3281,12/9/2023,1249315,494,Massachusetts,580,Massachusetts-Lowell,H,W,194,91,35,72,5,18,16,20,38,21,11,4,15,13,19
3282,12/9/2023,1249315,580,Massachusetts-Lowell,494,Massachusetts,V,L,195,77,29,68,5,21,14,21,33,12,7,4,13,14,17
3283,12/9/2023,1249463,519,Milwaukee,558,UC Davis,V,W,196,81,31,53,6,19,13,17,27,13,3,3,4,16,23
3284,12/9/2023,1249463,558,UC Davis,519,Milwaukee,H,L,195,79,26,58,3,18,24,31,23,11,8,4,9,12,17
3285,12/9/2023,1249531,251,Sam Houston,279,Missouri State,V,L,195,60,21,71,5,19,13,19,35,8,6,0,12,10,22
3286,12/9/2023,1249531,279,Missouri State,251,Sam Houston,H,W,196,69,21,50,5,26,22,29,36,8,5,14,5,13,15
3287,12/9/2023,1249565,304,Monmouth,470,Northern Illinois,H,W,193,74,28,68,8,19,10,15,33,11,7,0,12,10,22
3288,12/9/2023,1249565,470,Northern Illinois,304,Monmouth,V,L,195,71,23,50,5,20,20,31,34,8,5,9,11,15,17
3289,12/9/2023,1249644,288,Morgan State,4000,ND1,H,W,200,120,54,85,7,16,5,7,68,29,2,8,19,11,7
3290,12/9/2023,1249677,317,Wake Forest,563,NJIT,H,W,192,83,32,57,9,21,10,16,30,13,7,1,5,9,11
3291,12/9/2023,1249677,563,NJIT,317,Wake Forest,V,L,191,59,23,59,6,28,7,7,30,8,4,5,9,12,14
3292,12/9/2023,1249759,429,San Jose State,439,New Orleans,H,W,195,87,33,63,9,26,12,25,32,21,9,2,8,8,12
3293,12/9/2023,1249759,439,New Orleans,429,San Jose State,V,L,198,82,33,73,7,19,9,14,39,12,5,3,13,12,20
3294,12/9/2023,1249793,247,Nicholls State,4000,ND1,H,W,194,84,25,51,6,23,28,39,30,8,7,4,5,14,22
3295,12/9/2023,1249857,490,Radford,569,North Carolina Central,H,W,197,82,26,55,8,22,22,26,37,15,5,10,12,13,16
3296,12/9/2023,1249857,569,North Carolina Central,490,Radford,V,L,196,74,30,66,5,17,9,16,27,5,6,3,11,9,23
3297,12/9/2023,1249880,414,Portland,570,North Dakota,V,W,195,83,28,58,10,30,17,22,27,13,8,0,3,6,20
3298,12/9/2023,1249880,570,North Dakota,414,Portland,H,L,196,72,23,60,8,29,18,21,35,12,3,1,10,14,15
3299,12/9/2023,1249987,285,Northern Iowa,311,Toledo,V,L,195,80,29,56,9,21,13,16,31,11,4,2,5,11,20
3300,12/9/2023,1249987,311,Toledo,285,Northern Iowa,H,W,197,84,28,60,8,21,20,26,30,11,9,4,5,6,13
3301,12/9/2023,1250010,476,Northwestern State,477,Southern Mississippi,V,L,197,74,27,59,11,27,9,16,24,14,9,3,11,11,18
3302,12/9/2023,1250010,477,Southern Mississippi,476,Northwestern State,H,W,196,83,30,61,5,19,18,20,38,19,7,4,15,14,15
3303,12/9/2023,1250087,551,Texas A&M-Corpus Christi,577,Omaha,H,W,194,62,20,61,7,29,15,20,39,15,10,4,15,11,22
3304,12/9/2023,1250087,577,Omaha,551,Texas A&M-Corpus Christi,V,L,195,58,16,45,4,17,22,27,33,9,6,0,7,17,22
3305,12/9/2023,1250102,527,Oral Roberts,4000,ND1,H,W,194,110,44,80,16,38,6,7,45,24,12,5,16,4,8
3306,12/9/2023,1250114,326,Oregon,502,UTEP,H,W,194,71,24,44,4,17,19,25,30,13,11,1,5,18,15
3307,12/9/2023,1250114,502,UTEP,326,Oregon,V,L,194,49,18,50,4,15,9,18,24,9,10,2,7,17,22
3308,12/9/2023,1250124,504,Oregon State,562,Utah Valley,H,W,193,74,25,49,7,18,17,24,30,11,3,6,7,12,20
3309,12/9/2023,1250124,562,Utah Valley,504,Oregon State,V,L,196,71,24,48,7,16,16,21,16,11,8,1,1,10,22
3310,12/9/2023,1250165,287,Pepperdine,11199,UC San Diego,H,W,196,68,26,58,6,14,10,18,27,15,5,6,12,7,15
3311,12/9/2023,1250165,11199,UC San Diego,287,Pepperdine,V,L,195,62,22,52,4,17,14,14,34,8,3,3,9,15,16
3312,12/9/2023,1250204,534,Portland State,4000,ND1,H,W,193,83,31,68,7,21,14,19,44,25,7,6,11,13,16
3313,12/9/2023,1250260,11201,Queens (N.C.),4000,ND1,H,W,194,112,42,69,12,32,16,23,45,22,14,2,17,11,13
3314,12/9/2023,1250379,228,Siena,488,Saint Bonaventure,V,L,191,56,21,55,6,21,8,15,28,10,2,4,7,14,16
3315,12/9/2023,1250379,488,Saint Bonaventure,228,Siena,H,W,193,89,32,58,10,24,15,20,33,13,7,4,8,6,15
3316,12/9/2023,1250472,314,UC Irvine,323,San Diego State,V,L,195,62,23,57,7,21,9,15,34,9,6,1,10,11,19
3317,12/9/2023,1250472,323,San Diego State,314,UC Irvine,H,W,196,63,18,47,8,20,19,22,31,11,6,3,5,13,20
3318,12/9/2023,1250509,565,Seattle,4000,ND1,H,W,192,101,41,74,11,28,8,14,41,24,11,2,9,6,9
3319,12/9/2023,1250532,443,South Alabama,4000,ND1,H,W,196,91,33,76,12,33,13,17,36,20,11,5,11,9,15
3320,12/9/2023,1250603,249,Southeastern Louisiana,518,Southern,V,L,195,44,14,46,3,18,13,23,33,8,2,2,10,22,12
3321,12/9/2023,1250603,518,Southern,249,Southeastern Louisiana,H,W,195,69,27,58,4,21,11,14,29,16,11,5,8,9,19
3322,12/9/2023,1250674,423,Wyoming,468,Stephen F. Austin,H,W,195,78,22,50,9,16,25,29,30,11,7,4,10,19,16
3323,12/9/2023,1250674,468,Stephen F. Austin,423,Wyoming,V,L,194,70,26,58,7,22,11,15,21,11,14,4,10,19,27
3324,12/9/2023,1250883,430,UC Santa Barbara,4000,ND1,H,W,194,126,46,72,14,31,20,32,45,27,5,5,14,8,10
3325,12/9/2023,1250886,315,UCLA,328,Villanova,V,L,195,56,22,60,7,19,5,6,32,13,4,6,9,10,18
3326,12/9/2023,1250886,328,Villanova,315,UCLA,H,W,195,65,19,58,11,35,16,21,39,12,5,3,13,6,12
3327,12/9/2023,1250894,496,UNC Asheville,515,Western Carolina,V,L,195,63,21,56,9,20,12,14,23,13,3,1,5,10,12
3328,12/9/2023,1250894,515,Western Carolina,496,UNC Asheville,H,W,196,78,32,58,10,22,4,8,31,14,7,2,7,10,17
3329,12/9/2023,1250935,243,Valparaiso,412,Virginia Tech,V,L,197,50,21,52,3,24,5,8,20,10,9,2,4,14,15
3330,12/9/2023,1250935,412,Virginia Tech,243,Valparaiso,H,W,193,71,23,53,10,27,15,18,37,18,5,1,12,14,10
3331,12/9/2023,1250980,419,Western Michigan,441,Youngstown State,H,L,195,68,25,60,7,25,11,21,33,14,5,4,10,9,16
3332,12/9/2023,1250980,441,Youngstown State,419,Western Michigan,V,W,194,72,29,66,10,27,4,8,37,15,5,3,10,11,15
3333,12/9/2023,1257937,351,Utah State,4000,ND1,H,W,195,84,31,60,8,17,14,15,27,23,13,2,6,14,15
3334,12/9/2023,1257964,7529,Merrimack,4000,ND1,H,W,197,89,34,55,9,22,12,16,25,23,10,0,2,13,12
3335,12/9/2023,1258332,387,Montana,4000,ND1,H,W,194,88,32,72,9,31,15,19,38,22,10,2,10,11,18
3336,12/9/2023,1258334,336,Purdue,344,Alabama,H,W,195,92,30,62,8,18,24,28,32,22,9,2,10,9,15
3337,12/9/2023,1258334,344,Alabama,336,Purdue,V,L,196,86,29,64,19,46,9,14,30,20,5,5,10,13,24
3338,12/9/2023,1258336,230,Indiana,348,Auburn,H,L,196,76,24,56,6,17,22,29,32,14,2,4,7,11,22
3339,12/9/2023,1258336,348,Auburn,230,Indiana,V,W,195,104,35,72,14,29,20,23,36,25,8,3,9,2,21
3340,12/9/2023,1258338,235,Arkansas,446,Oklahoma,V,L,196,70,20,50,4,18,26,31,24,8,10,6,6,9,18
3341,12/9/2023,1258338,446,Oklahoma,235,Arkansas,H,W,194,79,25,49,7,18,22,28,30,11,6,0,6,15,22
3342,12/9/2023,1258341,319,Wichita State,559,South Dakota State,H,L,196,69,22,70,11,27,14,20,42,13,5,7,15,12,14
3343,12/9/2023,1258341,559,South Dakota State,319,Wichita State,V,W,195,79,28,63,12,33,11,13,40,15,10,4,7,12,16
3344,12/9/2023,1258350,313,Tulane,495,Mississippi State,V,L,195,76,24,57,5,24,23,34,24,14,10,1,7,14,17
3345,12/9/2023,1258350,495,Mississippi State,313,Tulane,H,W,193,106,41,70,13,28,11,18,42,31,11,2,12,13,23
3346,12/9/2023,1258351,396,South Florida,442,Florida State,V,W,195,88,26,61,12,23,24,32,34,12,10,5,9,13,24
3347,12/9/2023,1258351,442,Florida State,396,South Florida,H,L,194,72,23,59,8,22,18,35,35,15,10,5,8,14,20
3348,12/9/2023,1258352,272,Texas Christian,357,Clemson,V,L,196,66,19,59,3,16,25,33,38,10,10,2,15,9,20
3349,12/9/2023,1258352,357,Clemson,272,Texas Christian,H,W,194,74,24,58,7,27,19,24,39,18,5,5,13,13,24
3350,12/9/2023,1258353,291,Richmond,395,Florida,V,L,194,76,27,63,11,22,11,19,29,17,9,1,4,8,20
3351,12/9/2023,1258353,395,Florida,291,Richmond,H,W,196,87,29,65,9,29,20,25,48,14,4,5,13,12,16
3352,12/9/2023,1258354,283,New Mexico,301,Santa Clara,H,W,194,93,33,64,4,16,23,33,32,12,18,2,11,15,25
3353,12/9/2023,1258354,301,Santa Clara,283,New Mexico,V,L,192,76,22,51,6,17,26,30,26,16,5,4,7,25,23
3354,12/9/2023,1258355,302,Nevada,431,Drake,H,L,196,53,19,51,6,25,9,18,36,9,2,3,6,18,15
3355,12/9/2023,1258355,431,Drake,302,Nevada,V,W,194,72,27,62,10,30,8,10,35,19,11,1,6,10,21
3356,12/10/2023,1245435,450,Iowa,517,Michigan,H,L,193,80,28,64,5,20,19,25,27,16,9,3,7,9,15
3357,12/10/2023,1245435,517,Michigan,450,Iowa,V,W,195,90,29,60,9,24,23,28,37,17,5,6,11,12,16
3358,12/10/2023,1245501,227,Michigan State,294,Nebraska,V,L,195,70,27,61,8,17,8,9,27,14,5,2,6,9,13
3359,12/10/2023,1245501,294,Nebraska,227,Michigan State,H,W,195,77,27,54,10,23,13,15,28,16,5,4,4,8,11
3360,12/10/2023,1245585,471,Northwestern,475,Detroit,H,W,194,91,34,61,10,24,13,20,34,29,9,6,8,6,18
3361,12/10/2023,1245585,475,Detroit,471,Northwestern,V,L,196,59,20,57,5,22,14,20,30,9,4,0,10,13,19
3362,12/10/2023,1245663,581,Abilene Christian,4000,ND1,H,W,193,120,46,76,8,25,20,32,57,32,8,0,16,17,24
3363,12/10/2023,1245869,242,Alcorn State,410,VCU,V,L,195,58,19,55,4,14,16,19,27,9,6,0,7,10,14
3364,12/10/2023,1245869,410,VCU,242,Alcorn State,H,W,196,86,29,60,17,39,11,13,34,22,8,7,9,11,16
3365,12/10/2023,1246059,452,Winthrop,487,Arkansas-Little Rock,V,W,196,85,29,50,9,16,18,22,29,8,4,1,8,17,14
3366,12/10/2023,1246059,487,Arkansas-Little Rock,452,Winthrop,H,L,195,68,26,60,9,21,7,13,27,16,9,4,12,13,16
3367,12/10/2023,1246216,454,Ball State,572,SIU Edwardsville,H,W,196,83,25,55,11,21,22,26,32,15,4,3,9,6,16
3368,12/10/2023,1246216,572,SIU Edwardsville,454,Ball State,V,L,197,71,25,58,7,19,14,21,32,9,4,3,8,7,18
3369,12/10/2023,1246431,270,Boston University,459,Wagner,V,W,194,73,24,49,6,21,19,26,38,13,2,2,9,9,13
3370,12/10/2023,1246431,459,Wagner,270,Boston University,H,L,195,59,20,58,7,26,12,14,23,12,6,0,7,5,18
3371,12/10/2023,1246455,453,Bowling Green,4000,ND1,H,W,197,97,28,61,9,31,32,40,49,15,11,7,13,12,11
3372,12/10/2023,1246511,246,Brown,289,Providence,V,L,195,54,20,52,7,18,7,11,22,11,12,2,3,14,16
3373,12/10/2023,1246511,289,Providence,246,Brown,H,W,195,74,26,51,8,24,14,17,34,15,7,7,6,17,17
3374,12/10/2023,1246859,447,Eastern Illinois,574,Central Arkansas,H,L,194,70,24,59,7,20,15,22,33,12,13,3,11,10,15
3375,12/10/2023,1246859,574,Central Arkansas,447,Eastern Illinois,V,W,194,73,24,57,13,29,12,12,31,17,6,3,8,16,17
3376,12/10/2023,1246987,436,Chattanooga,4000,ND1,H,W,196,112,39,63,18,38,16,22,41,22,8,4,8,10,11
3377,12/10/2023,1247016,397,Chicago State,16670,Saint Thomas (Minn.),H,L,195,50,19,49,5,18,7,12,29,10,9,3,8,13,10
3378,12/10/2023,1247016,16670,Saint Thomas (Minn.),397,Chicago State,V,W,195,66,24,52,13,31,5,7,26,19,5,2,6,10,12
3379,12/10/2023,1247186,474,Rhode Island,522,College of Charleston,V,L,197,70,29,61,9,23,3,4,26,11,5,3,4,17,14
3380,12/10/2023,1247186,522,College of Charleston,474,Rhode Island,H,W,191,85,34,67,10,23,7,13,36,16,10,3,10,11,10
3381,12/10/2023,1247676,458,East Tennessee State,513,Tennessee Tech,H,W,196,73,24,61,7,24,18,21,33,12,7,11,10,11,19
3382,12/10/2023,1247676,513,Tennessee Tech,458,East Tennessee State,V,L,195,72,24,54,6,20,18,22,29,10,5,1,7,11,17
3383,12/10/2023,1247727,499,Eastern Kentucky,4000,ND1,H,W,194,121,50,86,10,29,11,14,49,27,22,4,19,13,14
3384,12/10/2023,1247792,524,UNC Greensboro,539,Elon,H,W,195,82,28,61,10,28,16,20,38,17,4,5,8,10,18
3385,12/10/2023,1247792,539,Elon,524,UNC Greensboro,V,L,193,73,25,69,8,26,15,20,30,12,7,1,6,7,16
3386,12/10/2023,1248295,403,Grambling,486,Washington State,V,L,195,65,21,46,5,12,18,26,19,4,6,3,5,15,20
3387,12/10/2023,1248295,486,Washington State,403,Grambling,H,W,196,83,31,55,9,18,12,19,30,20,9,2,10,13,17
3388,12/10/2023,1248681,293,Saint Francis (PA),337,Iona,V,L,196,54,17,55,4,23,16,24,40,12,8,8,12,14,18
3389,12/10/2023,1248681,337,Iona,293,Saint Francis (PA),H,W,195,61,19,55,5,20,18,25,33,14,9,6,7,9,20
3390,12/10/2023,1248700,339,Iowa State,416,Prairie View,H,W,195,107,31,51,9,15,36,48,39,19,16,5,12,25,17
3391,12/10/2023,1248700,416,Prairie View,339,Iowa State,V,L,195,56,19,57,7,19,11,13,21,11,14,3,10,29,30
3392,12/10/2023,1249020,308,Tennessee State,555,Lipscomb,V,L,195,71,26,70,9,32,10,16,33,13,8,4,11,8,18
3393,12/10/2023,1249020,555,Lipscomb,308,Tennessee State,H,W,196,78,24,51,6,19,24,31,36,13,6,6,7,12,11
3394,12/10/2023,1249032,389,Long Beach State,398,Southern California,V,W,221,84,24,57,6,19,30,40,35,13,9,8,9,16,22
3395,12/10/2023,1249032,398,Southern California,389,Long Beach State,H,L,220,79,26,64,7,31,20,36,40,17,13,4,16,18,24
3396,12/10/2023,1249361,233,Texas A&M,463,Memphis,H,L,196,75,25,64,6,33,19,24,33,13,13,1,15,12,21
3397,12/10/2023,1249361,463,Memphis,233,Texas A&M,V,W,195,81,25,52,9,22,22,29,35,15,8,2,11,16,20
3398,12/10/2023,1249478,250,UCF,465,Mississippi,H,L,195,68,21,57,4,22,22,34,32,11,13,6,15,13,22
